id,name,price,date,time
4739359,"15.6"" Ноутбук ASUS VivoBook M513UA-BQ072T золотистый [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 8 ГБ, SSD 256 ГБ, Radeon RX Vega 7 , Wi-Fi, Windows 10 Home]",51999,2021-06-20,00:21:06
5325535,"15.6"" Ноутбук HP Laptop 15s-eq0053ur серебристый [1920x1080, IPS, AMD Ryzen 5 3500U, 4 х 2.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, Radeon RX Vega 8 , Wi-Fi, DOS]",51999,2021-06-20,00:21:06
4782615,"14"" Ноутбук HP Laptop 14s-fq1001ur серебристый [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, Windows 10 Home]",5219957999,2021-06-20,00:21:06
4721657,"15.6"" Ноутбук HP Pavilion Gaming 15-ec1087ur черный [1920x1080, IPS, AMD Ryzen 5 4600H, 6 х 3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce GTX 1650 4 ГБ, Wi-Fi, DOS]",5219957999,2021-06-20,00:21:06
1692001,"15.6"" Ноутбук Lenovo IdeaPad 3 Gaming 15ARH05 черный [1920x1080, IPS, AMD Ryzen 5 4600H, 6 х 3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce GTX 1650 4 ГБ, Wi-Fi, DOS]",5219957999,2021-06-23,01:38:11
1655081,"15.6"" Ноутбук Lenovo IdeaPad 3 Gaming 15IMH05 черный [1920x1080, IPS, Intel Core i5 10300H, 4 х 2.5 ГГц, RAM 8 ГБ, SSD 256 ГБ, GeForce GTX 1650 4 ГБ, Wi-Fi, DOS]",5219957999,2021-06-20,00:21:06
4739418,"15.6"" Ноутбук ASUS VivoBook S15 M533UA-BQ071T розовый [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 8 ГБ, SSD 256 ГБ, Radeon RX Vega 7 , Wi-Fi, Windows 10 Home]",52999,2021-06-20,00:21:06
4721645,"15.6"" Ноутбук HP Laptop 15s-fq1122ur серебристый [1920x1080, IPS, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel UHD Graphics , Wi-Fi, Windows 10 Home]",52999,2021-06-20,00:21:06
4734304,"15.6"" Ультрабук MSI MODERN 15 (A10M-466RU) черный [1920x1080, IPS, Intel Core i5 10210U, 4 х 1.6 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel HD Graphics 620 , Wi-Fi, Windows 10 Home]",52999,2021-06-20,00:21:06
1697893,"13.5"" Ультрабук Acer Swift 3 SF313-52-53GG серебристый [2256x1504, IPS, Intel Core i5 1035G4, 4 х 1.1 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Plus Graphics , Wi-Fi, Windows 10 Home]",5309958999,2021-06-20,00:21:06
1691999,"17.3"" Ноутбук Lenovo Ideapad L340-17IRH черный [1920x1080, IPS, Intel Core i5 9300HF, 4 х 2.4 ГГц, RAM 8 ГБ, HDD 1000 ГБ, SSD 256 ГБ, GeForce GTX 1650 4 ГБ, Wi-Fi, DOS]",5309958999,2021-06-20,00:21:06
5324666,"14"" Ноутбук Dell Vostro 3400-7299 черный [1920x1080, WVA (TN+film), Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, GeForce MX330 2 ГБ, Wi-Fi, UNIX-подобная]",53199,2021-06-20,00:21:06
4782617,"14"" Ноутбук HP Laptop 14s-fq1000ur серебристый [1920x1080, IPS, AMD Ryzen 7 5700U, 8 х 1.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Radeon RX Vega 8 , Wi-Fi, Windows 10 Home]",5399959999,2021-06-20,00:21:06
1395324,"14"" Ультрабук Acer Swift 3 SF314-57-53FR серебристый [1920x1080, IPS, Intel Core i5 1035G1, 4 х 1 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel UHD Graphics , Wi-Fi, Windows 10 Home]",4769959999,2021-06-22,06:01:41
4739365,"15.6"" Ноутбук ASUS VivoBook F513EA-BQ077 синий [1920x1080, IPS, Intel Core i5 1135G7, 4 х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Wi-Fi, BT, DOS]",53999,2021-06-20,00:21:06
4739419,"15.6"" Ноутбук ASUS VivoBook S15 M533UA-BQ072 розовый [1920x1080, IPS, AMD Ryzen 5 5500U, 6 х 2.1 ГГц, RAM 16 ГБ, SSD 512 ГБ, Radeon RX Vega 7 , Wi-Fi, DOS]",53999,2021-06-20,00:21:06
